NAME	Basal-NK-cell	NA-NK-cell	Basal-CD8-T-cell	NA-CD8-T-cell	Basal-CD4-T-cell	NA-CD4-T-cell	Basal-Mp1	NA-Mp1	Basal-Mp2	NA-Mp2	Basal-Mp3	NA-Mp3	Basal-Mp4	NA-Mp4	Basal-Mp5	NA-Mp5	Basal-NonInf-Mp	NA-NonInf-Mp	NA-Hep1	NA-Hep2	NA-Hep3	NA-Hep4	NA-Hep5	NA-LSEC1	NA-LSEC2	NA-Plasma	Basal-B-cell	NA-B-cell	NA-Chol
PIK3R5	1	1	1	1	1	1	181.577553194709	1	131.061090402103	1	107.779823806432	1	140.291120135299	1	207.13951433685	1	219.247059390014	96.7296329952792	1	1	1	1	1	1	1	1	1	1	1
PILRA	1	1	1	1	1	1	176.388566767306	176.942773630753	237.910757203361	1	264.346153586394	229.256574723636	185.906904433294	1	301.997100202646	210.278494326488	228.13704371003	90.8068701618914	1	1	1	1	1	1	1	1	1	1	1
PILRB	174.695543276246	330.371143301323	1	198.517503579835	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.796878120273	101.957326385543	255.814343553036	1	1	1	1	1	1	1	1
PIM2	1	1	1	1	1	212.583074893223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	933.089034195504	1	295.183193310172	1
PIPOX	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	317.383074281059	262.566679675454	310.030398007174	349.570203709476	246.693320497483	1	1	1	1	1	1
PIR	1	1	1	1	1	1	1	1	42.2736263000527	1	31.6555768977837	1	38.2249921701637	1	1	1	41.9619189235753	1	1	1	1	1	65.61218771365	223.072465348777	1	1	1	1	1
PITHD1	1	1	1	222.311360162572	1	1	63.3113784287459	1	43.399828264376	1	53.7880230984263	1	154.654129491995	1	40.7185198318409	1	125.878799375938	100.886217730505	1	72.06100319481	1	1	57.3056120511586	1	1	1	1	203.972914443055	83.8328413403673
PITPNA	1	1	1	1	1	1	104.783812720112	1	136.460661113664	201.526312870924	95.4856314717131	1	127.131556596807	145.221551782691	162.589499822966	1	124.770197979559	1	1	1	1	1	1	104.646248062678	1	1	1	1	1
PITPNC1	218.576524316842	247.445188083241	92.7159093381611	198.43163421232	80.5675441327082	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.8357660448161	1	1	1	1	1
PITPNM3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	132.23744328098	1	1	1	1
PKHD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.3193692834166
PKHD1L1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	166.29618409391	1	1	1
PKIB	1	1	1	1	1	1	1	1	1	155.798766363368	1	142.223986485042	1	102.20521673493	1	1	1	228.965099009342	1	1	1	1	1	1	1	1	1	1	1
PKIG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.988438640003	1	1	103.494593309445	1	63.3204881591331
PKNOX1	1	1	1	1	1	1	38.0277477869825	1	1	1	1	1	1	1	1	1	51.086026138171	1	1	1	1	1	1	1	1	1	1	1	1
PLA2G12A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	185.510886325482	150.779331854602	146.054908139	1	142.663292728956	1	1	1	1	1	108.050382226116
PLA2G15	1	1	1	1	1	1	46.1117459413797	1	1	1	1	1	32.4622325169856	1	1	1	47.7474545681626	109.022848007941	1	1	1	1	1	1	1	1	1	1	1
PLA2G2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	830.374570552315	1	1	1	1	1	1	1
PLA2G7	1	1	1	1	1	1	509.216862911248	1	820.684178249023	1	477.065822810692	1	1027.58560487841	156.206453996563	781.291767679551	1	616.321015128233	91.4685573626272	1	1	1	1	1	1	1	1	1	1	1
PLAC8	321.533606674048	916.776833612838	105.351763352254	460.258637166111	116.790338746176	347.196274312745	1	282.982308978518	1	352.690210593529	1	586.777011322698	1	194.323607393296	1	356.479557766801	1	806.075189155383	1	1	1	1	1	592.502901965426	600.345771439469	255.013961151284	90.332872539554	805.132639429613	1
PLAC9	1	1	1	1	1	1	1	1	1	134.082270638199	1	1	1	1	1	1	1	1	1	1	1	1	1	523.37586394457	1	1	1	1	125.368311944419
PLAGL1	1	1	1	1	1	1	1	1	47.0273036882096	1	1	1	1	1	55.5000136301536	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLAT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	125.478620820978	1	1	1	1	1
PLAU	1	1	1	1	1	1	1	1	1	1	1	1	56.5256768723662	1	1	1	49.3339422659075	1	1	1	1	1	1	1	1	1	1	1	1
PLAUR	1	1	1	1	1	1	179.687388885919	293.032113472717	331.232248658828	434.359077815399	176.135150985414	168.369234166626	305.222245855937	436.704332983549	480.152858440294	973.104124291346	229.395031816853	93.6003713277571	1	1	1	1	1	1	1	1	1	1	1
PLBD1	1	1	1	1	1	1	102.004004847769	336.364295405531	148.357160000919	1	123.938614422622	122.90511091001	103.6037790609	1	82.9673568992089	329.638819434985	93.2580390977453	1	1	1	1	1	1	1	1	1	1	1	1
PLBD2	1	1	1	1	1	1	1	1	33.6559339879029	1	1	1	86.7669158710805	1	1	1	91.2501266134807	1	1	1	1	1	1	1	1	1	1	1	1
PLCB1	166.050541797823	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	91.0101192173572	1	1	1	1	1
PLCB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	119.544759597472	1	1	1	1	1	1	1	1	1	1	1
PLCB3	1	1	1	1	1	1	43.5964340940158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLCD3	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLCG2	1	169.974650806385	1	1	1	1	67.6551135805287	1	90.2493638384042	1	61.1744062523665	1	53.8925980026952	1	60.3179104143157	170.415277322122	72.5475368350653	130.20514696564	1	1	1	1	1	1	153.144033451455	139.652643819482	114.095848639605	169.268651011449	1
PLCXD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	288.270548599473	268.875051494934	191.311778552257	168.568089715009	185.81387494248	1	1	1	1	1	1
PLCXD3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	131.837211473883	1	1	1	1	1
PLD1	1	1	1	1	1	1	1	1	1	1	1	1	43.323968820386	1	46.3241634879205	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLEKHA2	122.016147343054	1	1	1	1	1	76.9699732172885	131.120760824247	44.1315959058405	218.958164597695	53.7681411815483	88.4314914657879	157.696636308659	238.808594511207	52.9269164152598	1	164.017971092922	204.781929645093	1	1	1	1	1	1	1	1	128.017749782581	1	1
PLEKHA5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	102.125578234827
PLEKHB2	1	1	1	1	1	1	305.359334037829	156.767485161504	294.673300830322	1	284.84827377882	128.095132964457	556.650993488725	1	310.429386082274	237.467978855724	508.355534679928	291.306221689651	1	1	1	1	1	1	110.933272011791	1	1	1	84.9583938241257
PLEKHF1	202.530418130394	283.625820939382	86.2871557092771	233.22389259511	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLEKHF2	1	1	1	1	1	1	43.8111200502668	1	1	1	38.3261318124979	1	46.7634080944801	1	39.4463594382427	1	52.0616151261259	1	1	1	1	1	1	1	1	1	104.291996543746	237.398787738152	1
PLEKHG1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	139.6402420542	1	77.3268137349446	1	1
PLEKHM1	1	1	1	1	1	1	45.8328792785064	1	1	1	1	1	43.179659870686	1	1	1	45.75787642963	91.5787775369438	1	1	1	1	1	1	1	1	1	1	1
PLEKHM2	1	1	1	1	1	1	80.373678820954	1	87.371246142868	1	73.8410068414875	1	133.721437422493	1	92.1092436847543	1	128.659849705578	95.4805910603774	1	1	1	1	1	1	1	1	1	1	1
PLEKHM3	1	1	1	1	1	1	1	1	83.6520417237951	1	57.21422168606	1	44.940589590285	1	78.9008810680425	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PLEKHO2	1	1	1	1	1	1	184.732079910205	1	131.801229670734	71.9830138768413	136.461462510651	1	166.92219081081	145.537671453712	122.528248421114	94.4152058455081	188.993487707686	117.394417575119	1	1	1	1	1	1	1	1	1	1	1
PLG	1	1	1	1	1	294.621844221061	1	1	1	1	1	1	1	1	1	1	1	1	1145.13650192802	1258.90130199848	1645.46729246519	1451.54597906722	939.978344941528	103.465758445322	277.862002706824	176.104689143632	1	1	134.235808400989
PLGLB2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.715763205071	98.6015455821428	1	1	95.686700703769	1	1	1	1	1	1
PLIN3	1	1	1	1	1	1	143.175656328192	104.00061231619	151.5119787891	1	96.4273625174994	85.0947003944853	132.165135958495	1	164.341680346832	170.209626237999	135.961520625833	1	1	1	1	1	1	1	1	1	1	1	1
PLIN5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	176.021866422494	209.73431251341	317.776293590872	245.54943592028	104.543058877405	1	209.627427076993	1	1	1	1
PLK1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	101.783437477647	1	1	1
PLK2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	189.808864530856	202.296721967731	1	1	1	1
PLK3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	55.3145099960244	153.639618972803	1	1	1	1	1	1	1	101.3775086073	1	1	1	1	1
PLLP	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	210.324920193992
PLOD1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	127.997152169238	1	1	1	1
PLOD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	106.506567150925	154.875895859967	161.801949417776	1	1	1	1	1	1	99.4950802135638
PLPBP	1	1	1	1	1	1	82.5817885875333	1	69.7956952489532	1	78.7978775942571	1	103.747353143841	1	52.8366232465195	1	68.082250210431	1	1	1	1	1	1	1	1	1	1	1	1
PLPP1	1	1	1	1	1	1	1	1	1	341.574399081563	1	1	1	1	1	1	1	1	1	1	1	107.339842171218	79.0755144680075	677.199965799104	444.139642406842	1	1	1	171.931889941558
PLPP2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	252.818115103744
PLPP3	1	1	1	1	1	1	1	1	1	71.3100714900324	1	1	116.236955854511	1	1	1	69.2849975014404	109.580958407422	200.178504183961	189.346812557234	258.940159015376	1	150.484346438016	683.809149560555	1379.94327076377	1	1	1	145.165029830472
PLPP5	1	1	1	1	1	1	53.1958973407432	1	100.487419577696	1	39.625470074788	1	34.2982696139478	1	63.0744811956539	1	39.1060819925654	1	1	1	1	1	1	1	1	396.593992620206	1	308.390109569166	1
PLSCR4	1	1	1	1	1	1	1	1	1	69.3077822040599	1	1	1	1	1	1	1	1	80.8578661217631	56.6449806765107	1	1	1	311.603465816436	204.744312463079	1	1	1	71.6717377819184
PLTP	1	1	1	1	1	1	1	1	1	1	1	223.367189543237	1	395.233134988802	1	146.833118920871	1	752.664591806282	1	1	1	1	1	149.112573778321	494.201986344116	1	1	1	1
PLVAP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	155.122347955004	1	1	1	1	1
PLXNC1	1	1	1	1	1	1	232.567778898672	107.993335306502	64.2773744149238	1	149.686177603988	1	346.245605242855	88.2932591742805	214.641928994569	1	337.978296364527	1	1	1	1	1	1	1	1	1	1	1	1
PMAIP1	1	259.013010805777	1	241.809428621756	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	78.1296935753473	290.88272996525	1
PMEPA1	258.11003602379	1	160.155431325877	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.6411178824656	1	197.179187086339
PMP22	1	1	1	1	1	1	105.30288882075	1	1	1	46.7539740654572	1	143.394554827381	228.084914354432	54.5454694396736	1	207.755592642275	1	1	1	1	1	1	225.750291858252	131.070834885877	1	1	1	1
PNKP	111.678712267745	126.037955024556	1	1	1	1	1	1	48.1908844264877	1	1	1	40.0319623220403	106.301257853361	1	1	1	1	1	1	1	1	1	1	1	97.3422078277156	1	189.423819258434	1
PNOC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	209.424728144003	1	229.938949609352	1
PNP	1	1	1	1	1	1	80.1180056385503	1	82.8133928700524	93.8071783763992	70.0818741965035	1	1	1	60.4733963018726	1	41.065939154665	1	1	1	1	1	1	1	1	1	1	1	1
PNPLA4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	122.665342811364	76.1025933514505	1	1	146.206930206734	1	1	1	1	1	1
PNPLA8	1	1	1	1	1	1	70.5882298393618	127.212240874986	59.5748472799415	1	67.561505571416	1	55.2212349954113	1	93.1114622870689	170.545049508402	72.7160855000011	1	1	78.6846185169861	100.709618112802	1	1	1	1	1	106.003872011123	1	1
PODXL	1	1	1	1	1	1	1	1	1	153.394020608276	1	1	1	1	1	1	1	1	1	1	1	1	1	155.150884669027	1	1	1	1	1
POFUT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.5855674380206	1	1	1	1	1	1	1	1	1
POLR2C	1	1	1	1	56.1701367820357	1	36.9699075300391	1	1	90.3912722641616	37.7837110188302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
POLR2D	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.6967975096774	1	1	1
POLR2H	1	1	1	1	1	1	32.9522527885126	1	44.4345793768501	1	1	1	1	1	1	1	1	1	1	111.73436164954	1	1	150.487231159773	123.087781767082	1	174.656082888878	1	1	107.128117856282
POLR2J3	1	486.249961330879	1	442.52931489441	1	362.374962288083	1	195.422164407247	1	1	1	230.138544604841	1	91.4270801477126	1	202.27900385245	1	96.9489986569705	1	75.7297129501246	89.3889564294826	1	1	291.658894781134	325.675485759032	180.284704684411	1	484.593787712107	238.317113424975
POLR2J3.1	770.311957042515	1	544.169281697924	1	452.618337323355	1	436.260556741944	1	532.853763185759	1	418.869162090103	1	216.330477580965	1	322.957226451416	1	274.030870840592	1	1	1	1	1	1	1	1	1	442.864187916409	1	1
POLR3K	1	1	1	1	1	1	1	1	1	1	33.6276616181209	1	1	1	1	1	1	1	1	1	1	1	91.2054114626541	1	1	1	68.7057214939977	1	1
PON1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	478.657937096423	534.64401643655	555.201768293317	370.160335986621	527.091463193269	1	1	1	1	1	1
PON3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	516.471118680517	514.768063674813	570.686634233443	381.882349107968	690.68959865492	1	1	1	1	1	1
POP5	1	130.246958862702	81.9061455967517	1	1	1	42.634542138479	1	1	1	45.4777791976084	1	1	1	1	1	1	1	120.193174312439	105.579454898366	1	1	105.028751525451	1	1	230.702366388369	1	1	97.9581253695638
POP7	1	1	1	1	1	1	1	1	1	1	29.2296930831088	1	1	1	1	1	1	1	172.508634130022	102.759547127933	119.799170868127	169.807530253424	153.891963735851	1	1	199.320052989492	1	1	66.7376927004767
POSTN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	203.1460787217	1	1	1	1	1
POU2AF1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	591.123472999838	137.129563949438	230.74186735404	1
POU2F1	1	1	1	1	1	1	42.1771958175807	1	43.3393066999765	1	52.2866277245067	1	48.3720679615228	1	67.8360509975873	1	76.5231437236648	162.737821048263	1	1	1	1	1	1	1	1	1	1	1
POU2F2	156.546882667654	1	98.6654094910006	1	214.275713951753	1	140.597354087534	199.698720968304	96.0829952399416	1	227.601311839862	204.682725763373	82.1089219302198	194.102360674681	257.562210470905	272.808856349585	106.133800237155	136.479696147483	1	1	1	1	1	1	1	174.18790883649	724.660212505113	567.635147147943	1
PPARGC1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.040355319276	194.177926613491	149.113928651372	1	76.3354131290987	1	1	1	1	1	1
PPARGC1B	1	1	1	1	1	1	1	1	52.6054007060029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPFIA1	1	1	1	1	1	1	84.2172755530431	1	103.857728886947	1	63.1454566785222	1	128.623841969594	1	97.7655017594179	1	108.243565905866	114.068277547256	1	1	1	1	1	1	1	1	1	1	1
PPFIBP1	1	1	1	1	1	1	1	1	1	90.3912722641616	1	1	1	1	1	1	1	1	1	1	1	1	1	224.663071295238	444.627136247731	1	1	1	1
PPIC	1	1	1	1	1	1	1	1	1	118.691864184509	1	1	1	1	1	1	1	1	1	64.2148675356429	1	1	117.514332938078	227.960437497561	1	1	1	1	157.920749394519
PPIE	1	162.899647354908	1	1	1	1	1	1	36.3023330587964	1	1	103.726712690528	27.8219277704417	91.9400831066301	1	1	1	1	1	1	1	1	1	78.6021458532565	1	112.5675643062	1	1	1
PPIF	1	1	1	1	1	1	211.554401565654	100.572466224505	144.439425553013	1	132.411367113652	1	160.944356659465	1	177.722199331913	317.981898542972	161.618195470912	1	133.548254694297	165.287709589897	160.410417169981	1	134.536121969331	1	1	105.395847925144	1	1	1
PPIH	1	107.818977280607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	123.166396889319	1	1	1
PPIP5K2	1	1	1	1	1	1	113.101625957039	1	110.073812595791	1	73.7114872494757	1	108.017556603688	1	72.9250644214349	1	81.7059161777804	1	1	1	1	1	1	1	1	1	1	1	1
PPM1K	171.418579277994	1	158.915321951731	129.218454761709	126.052711390592	177.51014459625	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	164.235157960528	295.987214648843	442.631799083677	1
PPM1M	1	1	1	1	1	1	142.050069590321	1	170.545848659627	1	114.541700976581	81.2669823460896	105.247629993448	134.068788309544	125.739360217578	1	107.019793082675	1	1	1	1	1	1	1	1	1	1	1	1
PPM1N	1	1	1	1	1	1	1	1	1	1	82.7886814674275	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPP1R12B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	118.111880454465	1	1	1	1	1	1	1	1	1	1	1
PPP1R14A	1	1	1	1	1	1	1	1	1	295.149665728323	1	1	1	1	1	1	1	1	1	1	1	1	1	321.857657509627	261.861962360305	1	1	1	277.137898820343
PPP1R14B	402.658429499158	1	848.135074427276	1	129.185101871519	1	228.795927986573	1	245.909790224677	67.3674249294958	196.388670724397	1	169.771040990089	1	253.517712653551	1	174.42515529241	1	148.305681878914	167.343323293439	164.009010895522	1	121.474984974669	58.1087621567158	1	171.623661659317	163.887735756338	1	133.560686450354
PPP1R15A	1	563.341394758355	1	454.735841971028	1	502.749101078628	95.5294336434386	344.206167910369	115.208578075603	268.868194713688	65.6833088020988	274.473548616636	100.113258203528	136.502292059976	164.615108918373	706.331216791183	101.413916271957	1	1	1	1	1	1	368.058466108637	232.288945725384	168.21303634314	1	607.100195182428	239.116386344377
PPP1R16A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	253.34388077566	260.84874000468	179.614207875455	310.408760856655	318.572865720367	1	1	1	1	1	243.309951589778
PPP1R1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	341.122628630401	309.024372556633	250.483705072712	202.229277858565	254.384036992835	1	1	1	1	1	1
PPP1R21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	108.208620243045	1	1	1	1	1	1	1	1	1	1	1
PPP1R35	1	121.445092542592	87.623047375814	1	62.9053901306638	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	97.6032748139477	1	1
PPP1R3B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	161.217031209462	169.867034426289	234.208534003987	413.834622592259	150.770404064249	1	167.478538156228	1	1	1	1
PPP1R9B	1	1	1	1	1	1	105.65434519932	126.773781696624	57.5900068909107	1	95.2515493304457	1	98.7431566183752	1	73.3064942027638	193.68625831714	116.144111143496	78.2525911489259	1	1	1	1	1	1	1	1	1	1	1
PPP2R1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	129.04821780487	182.593334181777	218.113213657076	1	1	1	1	1	1	1
PPP2R5E	129.600572550517	1	1	1	85.5814030587476	1	108.329826527827	1	93.3173501948236	289.941178474536	81.2565476728043	86.1257505010333	91.0633666385433	1	82.2104217722499	1	102.957034636257	1	1	66.9409936846379	1	1	1	1	111.742367596946	1	1	1	144.80812866158
PPP3CC	1	142.74599046276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	180.406033925314	1
PPP3R1	1	1	1	1	1	1	50.6602062035647	1	1	1	31.7237557869156	1	37.8167155214846	1	34.3749794205334	1	46.7546975721674	124.116371833736	1	1	1	1	1	1	1	1	1	1	1
PPP5C	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	96.2525809250574
PPP6R3	1	1	1	1	1	1	71.3071862083826	1	76.6421988521655	1	56.6281005061977	1	64.9578397120137	1	69.6783134574428	1	53.6055441516277	1	1	1	1	1	1	1	1	1	1	1	1
PPTC7	1	1	1	1	1	1	53.977565863658	1	49.1077924712622	1	56.473404797148	1	57.0863968621539	1	75.8623293367279	1	59.16528140219	1	1	1	1	1	1	1	1	1	83.0048359553426	1	1
PPWD1	160.986181006267	1	1	1	1	1	1	1	37.5534873618509	1	40.6782080678459	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PQBP1	1	121.042230870488	1	1	1	132.88353499544	54.4306231773614	130.412034089244	46.5543161215816	71.3100714900324	37.0254623229846	158.03617124837	1	1	1	1	35.6360991848959	1	1	1	1	1	84.7005135828919	122.908821271842	1	159.406830454976	78.5440932574226	170.003821563812	122.551152311671
PRAM1	1	1	1	1	1	1	1	228.559342886359	1	1	1	143.719316232898	47.3436263903261	1	1	152.492620362398	1	1	1	1	1	1	1	1	1	1	1	1	1
PRAP1	1	1	1	1	1	242.203719814657	1	1	1	1	1	1	1	1	1	1	1	1	908.390556467788	851.455722834896	713.012737170645	846.409716425986	1083.39852618717	1	1	1	1	1	1
PRDM2	152.635544485273	1	170.075724140961	1	88.5660452810381	1	100.391200778888	1	74.0922261861595	1	81.7460151046916	1	75.2184593675586	1	83.5919157957868	1	61.658591971405	108.942335025356	1	1	1	1	1	1	1	1	306.936002659656	226.080656515569	1
PREB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	244.494602476786	1	1	1
PRELP	1	1	1	1	1	1	1	1	1	189.223970173754	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PREP	1	1	1	1	1	1	1	1	44.0729783417921	1	41.7626879499182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PREX2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	121.306838994196	157.436210968482	1	1	1	1
PRF1	804.143086313763	1199.7963536363	259.812289560422	733.566248684987	1	205.287816605387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRG4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	330.196703693893	383.60617756403	533.10985777208	641.695777096144	377.535013720375	1	1	1	1	1	1
PRH1	102.384997375338	1	67.2389341780961	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRKACA	1	1	1	1	1	1	103.59378936424	112.602940157763	75.501373096497	69.0437063727106	89.7572784222492	1	52.223973894669	1	55.7462789376475	1	67.1478886262617	92.1350217088304	1	1	1	1	1	1	1	1	1	1	1
PRKACB	223.58960193624	228.978842814855	140.845308336865	212.433830993603	90.3561527929158	1	1	1	1	1	1	1	1	229.37201022631	1	1	1	233.28200595381	1	1	1	1	1	1	126.465469358413	1	1	1	1
PRKAG1	1	122.847396702566	76.2089332216993	129.124764189904	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	99.26492209098	1	1	1
PRKCA	1	1	1	1	145.660627692959	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	157.416872496086	1	1	1	1
PRKCD	1	1	1	1	1	1	114.593042062967	114.399053434133	85.3777458069422	1	130.902122999449	94.7361633372173	76.4995633923091	1	88.7761508063917	1	78.8788547428969	1	1	1	1	1	1	1	1	1	1	1	1
PRKCDBP	1	1	1	1	1	1	1	1	1	242.983237869602	1	1	1	1	1	1	1	1	1	1	1	1	1	117.558061514343	1	1	1	1	219.049346546902
PRKCE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	105.236109443369	1	1
PRKCH	233.741808179174	314.169923221156	201.413632473959	338.276556015063	91.469925043919	160.140805294964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	175.666122589267	141.382036496353	1	1	1	1
PRKD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	138.04147807506	186.561551144425	1	1	1
PRKX	137.186254316693	1	1	1	1	1	57.1534693386914	1	46.0934589791549	206.003709711032	52.1927567209788	1	62.8856173895476	1	1	1	38.9340730520508	1	1	1	1	1	1	1	1	1	1	1	1
PRMT9	1	153.838970011538	1	153.845133132608	1	168.722150978699	1	1	1	1	1	107.345652934629	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PRNP	1	1	1	1	1	126.723754459332	38.7224319899121	221.368509829919	1	605.702392735727	1	219.720673603758	55.1240643790905	428.722252046646	39.8941841093345	253.663848672725	43.8837480036378	620.199991849076	1	1	1	1	1	116.114646569721	107.592972211822	1	1	1	135.107097032353
PROC	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	487.586064826787	545.315598649362	886.585125587138	476.927406317397	433.570980879135	1	1	1	1	1	83.7092815570245
PROCR	1	1	1	1	1	1	1	1	1	189.223970173754	1	1	1	1	1	1	1	1	1	1	1	1	1	258.151398643041	1	1	1	1	1
PRODH2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	201.140385105875	230.134145853617	324.019826183215	190.587324995051	241.357851748344	1	1	1	1	1	1
PROS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	156.240963410068	400.008987507141	455.722386200078	522.092781151902	487.975789035135	299.983416326727	132.53605943637	219.231646541954	1	1	1	1
PROSC	1	1	1	1	1	1	1	1	1	155.798766363368	1	73.9201350704521	1	1	1	1	1	143.625141474987	1	1	1	1	71.8191203408311	1	1	1	1	1	1
PROSER3	1	1	1	1	1	1	1	1	1	71.9830138768413	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
